
'cl2' , 'hocl', 'cl2o', 'cl_', 'cl3_', 'ocl_', 'br2', 'hobr', 'br2o', 'br_', 'br3_', 'obr_', 'brcl', 'br2cl_', 'brcl2_', 'brocl', 'hp', 'oh_', 'nap'
6.629793017714353e-11, 6.886739335889404e-10, 1.0395857595504681e-11, 8.931061498773858e-06, 7.019745093837839e-27, 2.918312947615434e-05, 9.875138064650518e-10, 1.747495266212238e-07, 1.1026699571943439e-06, 2.753288385554072e-05, 4.0835822721884755e-13, 3.0850173812453337e-06, 1.430065328063236e-14, 1.1465423185038557e-14, 4.853356612947299e-19, 4.0189719115042396e-17, 1.3259586893704339e-10, 7.541713086663361e-05, 6.765000001000001e-05
1.4191903871771175e-10, 1.5759939618048931e-09, 2.3806708676759633e-11, 9.033680789642636e-06, 1.1851046906854013e-25, 2.9079445857110174e-05, 1.8781676944150494e-09, 1.7798923839092064e-07, 1.1231127251539122e-06, 2.7429297538715133e-05, 7.667511110068303e-13, 3.142694953803196e-06, 2.729169888032755e-14, 2.2056704377713338e-14, 9.368688431960106e-19, 8.763889281583874e-17, 2.838381124314058e-10, 3.5231350414284715e-05, 6.765000001000001e-05
3.643431062835563e-11, 3.744351286624149e-10, 5.6568504741502415e-12, 9.055253068365806e-06, 1.6858906213427835e-27, 2.90593233374276e-05, 5.499177359601562e-10, 1.8176820280662623e-07, 1.1469563499659171e-06, 2.7409160125356576e-05, 2.2659500035571289e-13, 3.1140234277496315e-06, 8.093502462790522e-15, 6.4735463671448555e-15, 2.7849754141132483e-19, 2.296765879353934e-17, 7.286862388130773e-11, 0.00013723327637267486, 6.765000001000001e-05
1.474286064416158e-10, 1.6371716428597908e-09, 2.4730734511075918e-11, 9.15489962412926e-06, 1.3142006492255966e-25, 2.8958154931542855e-05, 1.9510676763296954e-09, 1.8489760984682395e-07, 1.166704176336142e-06, 2.730800023839255e-05, 7.92989764577402e-13, 3.1697531413699136e-06, 2.8773446950013984e-14, 2.322028016916797e-14, 1.0009861283934976e-18, 9.457516429985955e-17, 2.9485725067727817e-10, 3.3914716280608e-05, 6.765000001000001e-05
1.5018600499784642e-10, 1.6677872486206396e-09, 2.519310414046168e-11, 9.261111089400076e-06, 1.4056458868673249e-25, 2.8851907552039107e-05, 1.98754638819077e-09, 1.8835446915362287e-07, 1.188516942116226e-06, 2.720174951131139e-05, 8.046731202434134e-13, 3.2288473402360762e-06, 2.968955334902549e-14, 2.3928813741520855e-14, 1.0448405910690212e-18, 9.814374070328347e-17, 3.003720491939556e-10, 3.329204573739423e-05, 6.765000001000001e-05
6.04270360295262e-09, 5.866758054241757e-08, 8.856066258429759e-10, 9.277672922261277e-06, 5.41163735308696e-28, 2.876484101592012e-05, 6.3334159909736776e-09, 1.851414447020336e-07, 1.1682440424645025e-06, 2.717495056283664e-05, 1.2722318325689918e-13, 3.290714331599082e-06, 8.08680335913733e-15, 7.638726451445762e-14, 2.851021954825687e-19, 3.882172923546265e-15, 1.208541211429053e-08, 8.274438559008996e-07, 6.765000001000001e-05
7.4178150937404e-11, 7.705136695864473e-10, 1.1630919461677728e-11, 9.374831921848996e-06, 9.678153281508888e-27, 2.873926522615419e-05, 1.1048337030041836e-09, 1.9551069239989686e-07, 1.2336705894751657e-06, 2.7088988143471994e-05, 4.4950461982350943e-13, 3.245909645177629e-06, 1.6884945422990423e-14, 1.3464894781883422e-14, 6.0151488812899885e-19, 5.030700469854787e-17, 1.4835631261429881e-10, 6.740528814569758e-05, 6.765000001000001e-05
5.964303625622568e-10, 7.570635826122385e-09, 1.1424803931569421e-10, 9.464020703297286e-06, 1.412286335594525e-23, 2.8642027555055434e-05, 3.876110151088424e-09, 1.9790632239188543e-07, 1.2487886276031586e-06, 2.699650377571847e-05, 1.4255014964486499e-12, 3.30021567683056e-06, 5.4086138939316913e-14, 4.768884946268841e-14, 1.945115698008372e-18, 4.095657218301526e-16, 1.1928610281730167e-09, 8.383206227565316e-06, 6.765000001000001e-05
6.3699136158071956e-09, 6.184440118132385e-08, 9.335617891280256e-10, 9.483695895192024e-06, 6.304533181542589e-28, 2.855489413821731e-05, 6.676365384860735e-09, 1.951667339010134e-07, 1.2315036763403541e-06, 2.696825740614238e-05, 1.3309186577891964e-13, 3.3601737485527226e-06, 8.856223454414328e-15, 8.231221864272644e-14, 3.191617578589603e-19, 4.3137741755083324e-15, 1.2739832683726601e-08, 7.849396650847414e-07, 6.765000001000001e-05
4.130273216409148e-11, 4.2444810157369734e-10, 6.4120470335904155e-12, 9.582300127129216e-06, 2.389963801255968e-27, 2.8532222670865183e-05, 6.233323887938741e-10, 2.0603405296251724e-07, 1.3000767019737225e-06, 2.6882034728641042e-05, 2.519043125089191e-13, 3.3104877054099128e-06, 9.7699975157797e-15, 7.764785727504749e-15, 3.557515715126803e-19, 2.9510823426901614e-17, 8.260546769583492e-11, 0.00012105736192695407, 6.765000001000001e-05
7.944577324984169e-11, 8.252175699015017e-10, 1.2456410568404225e-11, 9.683981933606959e-06, 1.1896982244071303e-26, 2.843005289265938e-05, 1.1832480785842539e-09, 2.0938680589344802e-07, 1.3212287166904927e-06, 2.6779754392174325e-05, 4.759114923987619e-13, 3.3659895441494473e-06, 1.875025321043463e-14, 1.489619434906087e-14, 6.899916653053477e-19, 5.770312687226134e-17, 1.5889155880905128e-10, 6.293600537972914e-05, 6.765000001000001e-05
1.6952594111391462e-10, 1.882526115284358e-09, 2.843630919565982e-11, 9.780808545037992e-06, 1.96188017876624e-25, 2.833195802811665e-05, 2.2434179695607133e-09, 2.1260199046221013e-07, 1.3415188535930157e-06, 2.668177665658109e-05, 8.90900409961915e-13, 3.418048986297609e-06, 3.5616136872835936e-14, 2.852537800543189e-14, 1.323750370518111e-18, 1.2504187940969727e-16, 3.390519321281703e-10, 2.9494006824357942e-05, 6.765000001000001e-05
6.806951985805452e-09, 6.608752275378439e-08, 9.976131315720277e-10, 9.78281197805926e-06, 7.644980951868482e-28, 2.8250537390149736e-05, 7.1344259891144526e-09, 2.0855788537054686e-07, 1.3159990529006374e-06, 2.666824619127279e-05, 1.406407702005651e-13, 3.4768822505157684e-06, 9.944561483726023e-15, 9.073314411611312e-14, 3.6968518750642625e-19, 4.926080805834448e-15, 1.3613910196718877e-08, 7.345428209457504e-07, 6.765000001000001e-05
4.4092960742997307e-11, 4.5310967141513214e-10, 6.8447928231619085e-12, 9.879490535970167e-06, 2.900275606016119e-27, 2.8235001859953045e-05, 6.654008693197363e-10, 2.199391468247687e-07, 1.3878178803395092e-06, 2.6584799430453884e-05, 2.6593073303391594e-13, 3.4182466641200364e-06, 1.0791865277524532e-14, 8.54591768120007e-15, 4.0514807402056934e-19, 3.362956267289067e-17, 8.818592532524526e-11, 0.00011339678030386634, 6.765000001000001e-05
4.4791709355666505e-11, 4.6028586312816845e-10, 6.953114211972349e-12, 9.98100242736313e-06, 3.0457175248535524e-27, 2.8133482483300596e-05, 6.759311441079466e-10, 2.2342018053474473e-07, 1.409780276992232e-06, 2.6483276302938544e-05, 2.6910712272012227e-13, 3.472341588198985e-06, 1.1088982724203655e-14, 8.770448655830815e-15, 4.2058109295525286e-19, 3.470288251552062e-17, 8.958342267354056e-11, 0.00011162779565190255, 6.765000001000001e-05
1.8060850409356509e-10, 2.005577097505303e-09, 3.029468794895957e-11, 1.0074204655184933e-05, 2.3770796892293734e-25, 2.803841778501204e-05, 2.3900349579130643e-09, 2.264959913034879e-07, 1.4291902012089757e-06, 2.6388222742164572e-05, 9.386809020162817e-13, 3.522068011842153e-06, 3.922194255982516e-14, 3.1300938157147515e-14, 1.5014943693837871e-18, 1.4192278188327396e-16, 3.61217064873863e-10, 2.7684184864001373e-05, 6.765000001000001e-05
1.8338302427904667e-10, 2.036380868699181e-09, 3.0759859787887086e-11, 1.0175446387895985e-05, 2.483749491884806e-25, 2.7937140121320807e-05, 2.4267352707638753e-09, 2.2997379652326105e-07, 1.4511351473624321e-06, 2.6286941510456314e-05, 9.494363930077615e-13, 3.5759067564416357e-06, 4.027454489673208e-14, 3.210116209073217e-14, 1.5572861596210662e-18, 1.4631426736925826e-16, 3.66766106966729e-10, 2.726533289213429e-05, 6.765000001000001e-05
7.006319648630483e-10, 8.89322447313889e-09, 1.342063661050944e-10, 1.0261508857507204e-05, 2.293123963640271e-23, 2.784298059073898e-05, 4.553286731463306e-09, 2.324790113522796e-07, 1.4669425413114703e-06, 2.6198233802718043e-05, 1.6250284420978207e-12, 3.626238012946773e-06, 6.953578757055598e-14, 6.074020438923959e-14, 2.711461489309418e-18, 5.651778106836236e-16, 1.4012643477475714e-09, 7.136412209497986e-06, 6.765000001000001e-05
4.7589244769982906e-11, 4.890207387647042e-10, 7.386932100974446e-12, 1.0264576913964496e-05, 3.630324727915359e-27, 2.7849877704656944e-05, 7.181040203687039e-10, 2.3735930555484768e-07, 1.4977393375558026e-06, 2.6199656815777956e-05, 2.828345618671468e-13, 3.5660145321551926e-06, 1.2157737025916241e-14, 9.582377174459224e-15, 4.742172830625246e-19, 3.916915144052859e-17, 9.517849401416574e-11, 0.0001050657514975144, 6.765000001000001e-05
4.828983871649662e-11, 4.96215328335286e-10, 7.49552018434448e-12, 1.0362584480165393e-05, 3.87377953713587e-27, 2.775186275787713e-05, 7.286602856253843e-10, 2.4084847789477974e-07, 1.5197560119399523e-06, 2.6101637985771945e-05, 2.859180229109853e-13, 3.6164882855707988e-06, 1.2469223135291479e-14, 9.816102103171707e-15, 4.910107744141964e-19, 4.033031954331114e-17, 9.657968204001556e-11, 0.00010354144669741955, 6.765000001000001e-05
4.8990799275841405e-11, 5.034136082582801e-10, 7.604162468471977e-12, 1.0458709977032859e-05, 4.045763752200191e-27, 2.765572996328099e-05, 7.392218340192034e-10, 2.44339848027226e-07, 1.541783182023176e-06, 2.6005501219462082e-05, 2.8899355488736544e-13, 3.665056688168945e-06, 1.278236346838964e-14, 1.0050703790969608e-14, 5.080095460662478e-19, 4.150899775851987e-17, 9.798160329350907e-11, 0.00010205997517763075, 6.765000001000001e-05
1.9727442172890785e-10, 2.19061400054559e-09, 3.308907066631384e-11, 1.054632845095572e-05, 3.1283821915198877e-25, 2.756607817875928e-05, 2.6105000265271504e-09, 2.473885791379692e-07, 1.5610212212579001e-06, 2.5915861664075732e-05, 1.006913787545784e-12, 3.7094251548441564e-06, 4.510794790735375e-14, 3.579063184148104e-14, 1.8077527035680736e-18, 1.6931483239210266e-16, 3.9454891103300554e-10, 2.5345400076806857e-05, 6.765000001000001e-05
2.000577044132992e-10, 2.2215139773563747e-09, 3.3555674830110805e-11, 1.0646171521732613e-05, 3.2549381138253937e-25, 2.746619916603354e-05, 2.6473134783296802e-09, 2.508764115952626e-07, 1.583030669479358e-06, 2.581597897321589e-05, 1.0171771323443637e-12, 3.761725996503556e-06, 4.623318053829982e-14, 3.663886287594397e-14, 1.8703880624958753e-18, 1.7412332824050703e-16, 4.001154782832164e-10, 2.499278469032791e-05, 6.765000001000001e-05
2.0284200211104695e-10, 2.2524249726828317e-09, 3.4022438990503574e-11, 1.0746062601906948e-05, 3.4386249713495233e-25, 2.7366272150718487e-05, 2.684139783570996e-09, 2.5436611749750694e-07, 1.6050507040346697e-06, 2.5716048259267058e-05, 1.0273337612663746e-12, 3.814051769512879e-06, 4.7374785212707856e-14, 3.749711573533826e-14, 1.934550585905887e-18, 1.7900761949796415e-16, 4.056840755862252e-10, 2.4649722781328577e-05, 6.765000001000001e-05
7.738796634557799e-10, 9.822911645354531e-09, 1.4823548204464099e-10, 1.0833595064348495e-05, 3.1349813490481264e-23, 2.726979993418587e-05, 5.029298061815519e-09, 2.567815615801821e-07, 1.6202902386403318e-06, 2.5625598043255735e-05, 1.7556799916779873e-12, 3.8669135670839045e-06, 8.164092854139745e-14, 7.083149251269067e-14, 3.3609676546810255e-18, 6.895173520245657e-16, 1.5477598359804678e-09, 6.46095070277182e-06, 6.765000001000001e-05
7.843657940101437e-10, 9.9560042869827e-09, 1.5024385680227022e-10, 1.0917450911400077e-05, 3.249207287262954e-23, 2.7185788602870788e-05, 5.097443094730941e-09, 2.602598126645232e-07, 1.642239673664415e-06, 2.5541663524259877e-05, 1.7736406085003998e-12, 3.903332015369149e-06, 8.34704272437934e-14, 7.234643198523341e-14, 3.4628736986028512e-18, 7.083124919167232e-16, 1.5687321112602027e-09, 6.374574682459163e-06, 6.765000001000001e-05
7.948558099369312e-10, 1.0089144241803364e-08, 1.5225292119034118e-10, 1.1017105774518862e-05, 3.3708508058956403e-23, 2.7085977163544063e-05, 5.165613111298659e-09, 2.6373998699287826e-07, 1.6641995867194008e-06, 2.5441929962441732e-05, 1.79034175331083e-12, 3.955527615773971e-06, 8.54621671295222e-14, 7.398271086928956e-14, 3.577874098456034e-18, 7.273937578297879e-16, 1.5897121574764039e-09, 6.290446954796236e-06, 6.765000001000001e-05
8.053509255767444e-10, 1.0222348560478552e-08, 1.5426295258919438e-10, 1.1116807663581782e-05, 3.544694523403813e-23, 2.69861186474961e-05, 5.233816135734574e-09, 2.67221835744464e-07, 1.686170068326802e-06, 2.5342149336859162e-05, 1.8068668372072636e-12, 4.0077473770960425e-06, 8.748115824979878e-14, 7.563782514401219e-14, 3.695544282772914e-18, 7.467333155633749e-16, 1.6107024033116502e-09, 6.208471521144883e-06, 6.765000001000001e-05
8.158511388631026e-10, 1.0355617211469278e-08, 1.562739504466144e-10, 1.1216558067475941e-05, 3.7237164755044035e-23, 2.6886211559524395e-05, 5.302052152909565e-09, 2.7070535762367937e-07, 1.7081511063392713e-06, 2.5242320158647454e-05, 1.823213322490066e-12, 4.059992820181321e-06, 8.952589450177732e-14, 7.73123830333952e-14, 3.815848835804405e-18, 7.663316379654043e-16, 1.6317028446375272e-09, 6.128566872861853e-06, 6.765000001000001e-05
8.674068578939221e-09, 8.421497461961519e-08, 1.2712530274263208e-09, 1.1205839833567609e-05, 1.623592155160923e-27, 2.6805125448048876e-05, 9.091343165122878e-09, 2.657628361480141e-07, 1.6769658019487848e-06, 2.524139415506543e-05, 1.6962573033181212e-13, 4.1206568959317754e-06, 1.5490500330972607e-14, 1.3243986830848413e-13, 6.596195082324166e-19, 7.999322088910122e-15, 1.7348147225269304e-08, 5.764304320310358e-07, 6.765000001000001e-05
8.7843774751347e-09, 8.528593921836418e-08, 1.2874195939083855e-09, 1.1304279864508928e-05, 1.7104887377676477e-27, 2.670536315166435e-05, 9.206957009840017e-09, 2.691425287974501e-07, 1.698291674209423e-06, 2.5142728192310085e-05, 1.7111121853017888e-13, 4.17305852953671e-06, 1.5871220495314523e-14, 1.3530055080333634e-13, 6.817683315530299e-19, 8.20399374440546e-15, 1.756876527266572e-08, 5.691919633964518e-07, 6.765000001000001e-05
8.894739853747332e-09, 8.635742290752705e-08, 1.303593996560281e-09, 1.1402767964862237e-05, 1.773650446345622e-27, 2.6605552165001876e-05, 9.322626892448817e-09, 2.7252384827009323e-07, 1.719627738454488e-06, 2.5044014050580994e-05, 1.72580548680607e-13, 4.2254861983158736e-06, 1.6257142087889103e-14, 1.381954973606673e-13, 7.044304317105773e-19, 8.411304549636296e-15, 1.778949028811642e-08, 5.621296528479017e-07, 6.765000001000001e-05
9.0051543485951e-09, 8.742941242060263e-08, 1.3197760344689775e-09, 1.1501302377659806e-05, 1.8382346501944577e-27, 2.6505694262725063e-05, 9.438351354619023e-09, 2.759067736282752e-07, 1.7409740066147027e-06, 2.494525348968325e-05, 1.7403371730377435e-13, 4.27793814118106e-06, 1.6648357256447213e-14, 1.4111828984329375e-13, 7.276146869594985e-19, 8.621251403986727e-15, 1.8010319539256216e-08, 5.552372337538758e-07, 6.765000001000001e-05
5.8136051560007376e-11, 5.973189146670964e-10, 9.021280452382037e-12, 1.1598818435062031e-05, 6.994058901483252e-27, 2.651552758297335e-05, 8.769870680927219e-10, 2.89875031456732e-07, 1.8291099513373497e-06, 2.4865245762687385e-05, 3.278131399124471e-13, 4.184826650089692e-06, 1.7056154383284192e-14, 1.3223538356549347e-14, 7.517606622639278e-19, 5.843134161569773e-17, 1.1627210979318129e-10, 8.600514790509498e-05, 6.765000001000001e-05
5.884231032129058e-11, 6.045690943650983e-10, 9.130656059996535e-12, 1.1697434895732524e-05, 7.245418223352152e-27, 2.6416903983804793e-05, 8.876202269911435e-10, 2.933895064392849e-07, 1.8512862231086327e-06, 2.476661795635924e-05, 3.3047140238858485e-13, 4.23556441907407e-06, 1.743131893748941e-14, 1.3497715286526483e-14, 7.748276949230197e-19, 5.985795584973045e-17, 1.176846274782404e-10, 8.497286531198797e-05, 6.765000001000001e-05
5.954822397999137e-11, 6.118187536042479e-10, 9.240083279304621e-12, 1.1746460954070926e-05, 7.471164910623663e-27, 2.6367877465756352e-05, 8.98258214854066e-10, 2.96905650913236e-07, 1.873473057260248e-06, 2.471758054679154e-05, 3.337695482673269e-13, 4.236682308116651e-06, 1.7724806027778293e-14, 1.371667595791325e-14, 7.911737581551009e-19, 6.130131051657843e-17, 1.190964549604396e-10, 8.396555550979004e-05, 6.765000001000001e-05
6.025522960951647e-11, 6.190763003969588e-10, 9.349563999200668e-12, 1.1844582309038857e-05, 7.844645781652977e-27, 2.6269749157751437e-05, 9.089016417077839e-10, 3.004234919797481e-07, 1.8956704265784663e-06, 2.4619447835224697e-05, 3.363830250537241e-13, 4.2868792062007245e-06, 1.8106942396903503e-14, 1.3995321899995115e-14, 8.149824496129275e-19, 6.276263778129584e-17, 1.2051046638597046e-10, 8.298034436255552e-05, 6.765000001000001e-05
6.096261093927476e-11, 6.26337500924296e-10, 9.459095771734644e-12, 1.1942750971376744e-05, 8.114767147375948e-27, 2.617157358567267e-05, 9.195500640708401e-10, 3.0394298332200987e-07, 1.917878351244124e-06, 2.452126781096765e-05, 3.3896621667582084e-13, 4.337100598284209e-06, 1.8493371628859022e-14, 1.4276633456065528e-14, 8.392764792736065e-19, 6.42429938172309e-17, 1.219252292139581e-10, 8.20174796017951e-05, 6.765000001000001e-05
6.167035447778002e-11, 6.336022139143883e-10, 9.568676456847347e-12, 1.2040966241443642e-05, 8.506543619068112e-27, 2.6073351422597845e-05, 9.302032703752101e-10, 3.074640788562309e-07, 1.940096848670158e-06, 2.4423041173885542e-05, 3.415191697504715e-13, 4.3873458229172205e-06, 1.8884698229745717e-14, 1.45606508740623e-14, 8.640809805511415e-19, 6.573945453811286e-17, 1.2334071645947165e-10, 8.107622759987685e-05, 6.765000001000001e-05
1.1796491669448827e-10, 1.2251571097563596e-09, 1.8489915593688704e-11, 1.2137333193409167e-05, 4.1323281777705645e-26, 2.5976264301470697e-05, 1.7563848334670855e-09, 3.1080630041863025e-07, 1.961188173805109e-06, 2.4325791102086334e-05, 6.416839821760986e-13, 4.4374158681994725e-06, 3.595703550143933e-14, 2.7713042616267856e-14, 1.6584049281812558e-18, 1.2716481414169833e-16, 2.3592986050921216e-10, 4.238547837232981e-05, 6.765000001000001e-05
1.193035111666817e-10, 1.23905205499401e-09, 1.869946219002473e-11, 1.2235619957737494e-05, 4.2631846293188663e-26, 2.5877962579521702e-05, 1.776290550164275e-09, 3.143286855144993e-07, 1.98341484285917e-06, 2.4227483082319244e-05, 6.463331443388507e-13, 4.487706302651625e-06, 3.670429785398377e-14, 2.8254028797820402e-14, 1.7065836396069544e-18, 1.300646273678149e-16, 2.3860705009256793e-10, 4.19099100220236e-05, 6.765000001000001e-05
1.206428299175314e-10, 1.2529542942731904e-09, 1.890911402183613e-11, 1.2333953435041721e-05, 4.3969498060381927e-26, 2.5779614165260402e-05, 1.7962063105939765e-09, 3.1785280479328904e-07, 2.0056519967908167e-06, 2.4129128338901466e-05, 6.509258629173202e-13, 4.538020707247787e-06, 3.7460044219761865e-14, 2.8800555446364936e-14, 1.7557202153325206e-18, 1.3299608355928455e-16, 2.4128568824081207e-10, 4.14446462735064e-05, 6.765000001000001e-05
1.219828343782963e-10, 1.2668634228585845e-09, 1.9118865018374504e-11, 1.2432332616267446e-05, 4.585354130891326e-26, 2.5681220087911238e-05, 1.8161315287720212e-09, 3.2137859038258377e-07, 2.027899666278866e-06, 2.4030727881510838e-05, 6.554625323264926e-13, 4.588358060318566e-06, 3.8225453339368936e-14, 2.935228035419083e-14, 1.8058786009108284e-18, 1.3596888617933768e-16, 2.439656977596476e-10, 4.0989368963877426e-05, 6.765000001000001e-05
1.2332352541213243e-10, 1.2807794478122858e-09, 1.932871520507193e-11, 1.2530759149056106e-05, 4.778475803292532e-26, 2.558277865182918e-05, 1.8360662098467008e-09, 3.249060423761003e-07, 2.050157847536435e-06, 2.393228006250444e-05, 6.599413045545547e-13, 4.638720064978886e-06, 3.8999131179888657e-14, 2.9909419978681443e-14, 1.8570138112795533e-18, 1.3896912958598886e-16, 2.4664708048837895e-10, 4.0543759853955216e-05, 6.765000001000001e-05
2.6162886496718323e-10, 2.9050345546946926e-09, 4.387629888404189e-11, 1.2625209200951965e-05, 7.815637750590457e-25, 2.5486380494164516e-05, 3.4615903639865202e-09, 3.2803724759048137e-07, 2.0699158582223673e-06, 2.3836064956643187e-05, 1.2280295903858649e-12, 4.6890331864952e-06, 7.348062914443248e-14, 5.681458162904139e-14, 3.525292156331625e-18, 2.97740516380626e-16, 5.232578486439842e-10, 1.9111036797469677e-05, 6.765000001000001e-05
2.644436458556967e-10, 2.9362786562850454e-09, 4.4347987356843586e-11, 1.2723684680380317e-05, 8.127236077545892e-25, 2.5387869357440802e-05, 3.4988066760503916e-09, 3.31563751969855e-07, 2.0921680617082904e-06, 2.3737549426397926e-05, 1.2361016068102308e-12, 4.739441182689857e-06, 7.4943692534689e-14, 5.787291248362678e-14, 3.6235339225167564e-18, 3.0416398269841584e-16, 5.288874129231691e-10, 1.8907615790532512e-05, 6.765000001000001e-05
