
'cl2' , 'hocl', 'cl2o', 'cl_', 'cl3_', 'ocl_', 'br2', 'hobr', 'br2o', 'br_', 'br3_', 'obr_', 'brcl', 'br2cl_', 'brcl2_', 'brocl', 'hp', 'oh_', 'nap'
2.9271631085840494e-22, 7.056024971779523e-09, 1.065459770859483e-10, 1.025865841534874e-05, 2.5775495401033563e-21, 2.4385391533652787e-05, 3.004750309416875e-11, 7.377480421378371e-07, 4.6551901418582185e-06, 3.5192262211480554e-05, 1.7023796430516495e-14, 2.091811136346032e-07, 1.1035059054513979e-15, 6.930854978467693e-16, 5.404817955055172e-20, 1.80442272532618e-15, 9.791346848371906e-12, 0.0010213099540705975, 7.003481832634069e-05
2.87389384223512e-22, 7.056066168874459e-09, 1.0654659906785761e-10, 1.025877205340289e-05, 2.7009883458064814e-21, 2.4385287411840642e-05, 3.1486831117188686e-11, 7.377555432775821e-07, 4.655237474692423e-06, 3.6877021892553315e-05, 1.86932722841234e-14, 2.0918158511395002e-07, 1.135273065329345e-15, 7.473502524832866e-16, 5.665601976034992e-20, 1.8044515536473884e-15, 9.791356368436434e-12, 0.001021308961058363, 7.171969308827492e-05
2.8202129584655717e-22, 7.0561135813009894e-09, 1.0654731500692264e-10, 1.0258888037313461e-05, 2.830318749092047e-21, 2.438518024542219e-05, 3.2994756792210447e-11, 7.377632612503396e-07, 4.655286175968324e-06, 3.8642005738983406e-05, 2.052602326426335e-14, 2.091820723149066e-07, 1.167338522547904e-15, 8.05420786555572e-16, 5.938558861049446e-20, 1.8044824935906476e-15, 9.791351035143984e-12, 0.001021309517359465, 7.348479443035496e-05
2.7659286198926157e-22, 7.056168505720907e-09, 1.0654814442060238e-10, 1.0259006299616429e-05, 2.9658021868663865e-21, 2.4385070052695813e-05, 3.457456015314541e-11, 7.377711950722148e-07, 4.655336239774751e-06, 4.049103386392982e-05, 2.2538003454655e-14, 2.0918256511346947e-07, 1.1996652420623679e-15, 8.675193451609593e-16, 6.224498443758388e-20, 1.804515881204639e-15, 9.791358878317543e-12, 0.0010213086992597608, 7.533394240158821e-05
2.7114223200506107e-22, 7.056230875625828e-09, 1.065490862678216e-10, 1.0259126763740951e-05, 3.1077601246743225e-21, 2.438495686349703e-05, 3.622968115739112e-11, 7.377793436164156e-07, 4.655387656216643e-06, 4.2428108284004546e-05, 2.4746727509504686e-14, 2.0918305120192953e-07, 1.2322300010703731e-15, 9.338890092219219e-16, 6.524098407093413e-20, 1.8045516962104303e-15, 9.79137964021984e-12, 0.0010213065336495803, 7.727113894549118e-05
2.6564936059014586e-22, 7.056300742176916e-09, 1.065501412227737e-10, 1.0259249377003339e-05, 3.256471778367322e-21, 2.4384840685071215e-05, 3.796369983557336e-11, 7.377877031928e-07, 4.65544041123141e-06, 4.445742154734203e-05, 2.7171403997587413e-14, 2.091835514982993e-07, 1.2649907336639484e-15, 1.004770660170924e-15, 6.838274596240719e-20, 1.8045899423829997e-15, 9.791386884988483e-12, 0.0010213057779722041, 7.930057656113365e-05
2.601170490049978e-22, 7.056378010794774e-09, 1.065513078690462e-10, 1.025937403471975e-05, 3.412288183879277e-21, 2.438472157858721e-05, 3.978040017714232e-11, 7.377962731633425e-07, 4.655494484575259e-06, 4.658336588286847e-05, 2.98331403213318e-14, 2.0918404225138924e-07, 1.2979224213509026e-15, 1.0804297780080662e-15, 7.167129354188173e-20, 1.804630599384864e-15, 9.791419729935516e-12, 0.0010213023520406123, 8.142664737658458e-05
2.545788952654379e-22, 7.056464076671657e-09, 1.0655260766323439e-10, 1.0259500663131204e-05, 3.575526582083157e-21, 2.438459957570274e-05, 4.168370655033356e-11, 7.378050483843891e-07, 4.655549853149407e-06, 4.8810542622925076e-05, 3.275507534708158e-14, 2.0918453775889384e-07, 1.330984086014773e-15, 1.1611313299025766e-15, 7.511643644025903e-20, 1.804674015573683e-15, 9.79144048102488e-12, 0.0010213001875851969, 8.365395265439735e-05
2.4901775751489947e-22, 7.0565562184706584e-09, 1.065539989936027e-10, 1.0259629149768539e-05, 3.7465415164175406e-21, 2.4384474753423252e-05, 4.367775342033008e-11, 7.378140235513125e-07, 4.655606490217361e-06, 5.114377223092881e-05, 3.5962623464394873e-14, 2.09185018437395e-07, 1.3641408971892138e-15, 1.2471571622542687e-15, 7.872565248502426e-20, 1.8047194630721852e-15, 9.791471265157565e-12, 0.0010212969766437935, 8.59873127497056e-05
2.4345220054862184e-22, 7.0566557713204994e-09, 1.0655550208735165e-10, 1.025975941895255e-05, 3.925717887248188e-21, 2.4384347150553616e-05, 4.5766874364071073e-11, 7.378231950208527e-07, 4.65566436079511e-06, 5.358810465814088e-05, 3.9483681860896956e-14, 2.0918551335598803e-07, 1.3973613230140599e-15, 1.3388048692183086e-15, 8.251099991485711e-20, 1.804767286618708e-15, 9.791500570529832e-12, 0.0010212939199633715, 8.843177754248127e-05
2.37882154701867e-22, 7.056764158928278e-09, 1.0655713879948778e-10, 1.0259891330177595e-05, 4.113436950543639e-21, 2.438421687439374e-05, 4.795561455566035e-11, 7.378325559910707e-07, 4.655723426514986e-06, 5.614883037426842e-05, 4.334887656791667e-14, 2.091859927085357e-07, 1.430607517172784e-15, 1.4363792408591076e-15, 8.647282524558767e-20, 1.804817834069473e-15, 9.79153002281288e-12, 0.0010212908479779374, 9.099263736653281e-05
2.323078131685196e-22, 7.056878641142789e-09, 1.0655886750418927e-10, 1.0260024781676103e-05, 4.31010875297895e-21, 2.4384084001041717e-05, 5.024870396279566e-11, 7.378420990307544e-07, 4.655783645714401e-06, 5.8831491713316324e-05, 4.759179378778692e-14, 2.091864692129403e-07, 1.4638441943418849e-15, 1.5402005397135661e-15, 9.0623538442152e-20, 1.8048703730250694e-15, 9.791568600304763e-12, 0.0010212868242263809, 9.367543445889536e-05
2.2674711857600215e-22, 7.0570019064067675e-09, 1.0656072877002552e-10, 1.0260159635494172e-05, 4.51616090467103e-21, 2.4383948641052163e-05, 5.265114485035462e-11, 7.378518169419576e-07, 4.655844968204382e-06, 6.164189494298567e-05, 5.2249342230261566e-14, 2.0918693208138626e-07, 1.497035887534722e-15, 1.650602347884404e-15, 9.497669601294199e-20, 1.8049255960258173e-15, 9.791606604754003e-12, 0.0010212828602759448, 9.648597495439271e-05
2.212001298593117e-22, 7.057132648621806e-09, 1.0656270304592785e-10, 1.0260295772411693e-05, 4.732040841195412e-21, 2.438381089542632e-05, 5.516814696801063e-11, 7.378617018324244e-07, 4.6559073424600765e-06, 6.458612277550914e-05, 5.736200427226709e-14, 2.0918738734927044e-07, 1.5301469714353837e-15, 1.7679318865379727e-15, 9.953287715383377e-20, 1.804983135233505e-15, 9.791641757973569e-12, 0.0010212791937426386, 9.943034145132896e-05
2.156844637970131e-22, 7.057270958557198e-09, 1.0656479140343501e-10, 1.026043304510318e-05, 4.95821199490492e-21, 2.4383670894511166e-05, 5.78051765673656e-11, 7.378717444121565e-07, 4.655970708793128e-06, 6.767054757845786e-05, 6.297422176486843e-14, 2.0918782773238427e-07, 1.5631409391944072e-15, 1.89254936057886e-15, 1.0430618706818287e-19, 1.8050429873732988e-15, 9.791686870029698e-12, 0.001021274488526375, 0.00010251490617550551
2.1018254320457973e-22, 7.057418132795406e-09, 1.0656701377908306e-10, 1.0260571319862135e-05, 5.1951614129132454e-21, 2.438352875980713e-05, 6.056795214657601e-11, 7.378819341158189e-07, 4.656035005191413e-06, 7.090184512385159e-05, 6.913476571239768e-14, 2.0918825921582674e-07, 1.5959821472429441e-15, 2.024830225561231e-15, 1.0930689914677826e-19, 1.805105477985983e-15, 9.791717088497031e-12, 0.0010212713367451815, 0.00010574634477105219
2.0471240111566713e-22, 7.057572898360958e-09, 1.0656935086246554e-10, 1.026071043627921e-05, 5.443409406797924e-21, 2.4383384646350145e-05, 6.346249094249501e-11, 7.378922609201026e-07, 4.6561001648061555e-06, 7.428700907592462e-05, 7.589719753457185e-14, 2.091886657249485e-07, 1.628638156360395e-15, 2.1651687520676185e-15, 1.1455146087601425e-19, 1.805170229344051e-15, 9.791756365878482e-12, 0.001021267240149805, 0.00010913165074791937
1.9927469927672275e-22, 7.057736644247418e-09, 1.0657182338255987e-10, 1.0260850255861969e-05, 5.7035088300293776e-21, 2.4383238688471572e-05, 6.649508279064196e-11, 7.37902711737407e-07, 4.65616611448845e-06, 7.783336607795289e-05, 8.332029175414432e-14, 2.091890645343661e-07, 1.6610789036397567e-15, 2.3139780551466143e-15, 1.2004084925972752e-19, 1.8052375957686173e-15, 9.791793014376243e-12, 0.0010212634177742595, 0.00011267815061729848
1.9388625789706423e-22, 7.057908073726983e-09, 1.0657441186710611e-10, 1.0260990596249265e-05, 5.9759999140373964e-21, 2.4383091072970275e-05, 6.967229593707876e-11, 7.37913276968704e-07, 4.656232778511084e-06, 8.15485916741364e-05, 9.146853295079962e-14, 2.0918942460123485e-07, 1.6932663323689064e-15, 2.4716761386248256e-15, 1.257916839070566e-19, 1.805307190261714e-15, 9.791837804421617e-12, 0.0010212587462880957, 0.00011639351974772649
1.8854798249656613e-22, 7.058088605562632e-09, 1.0657713786491852e-10, 1.0261131322115854e-05, 6.261494367550185e-21, 2.4382941940972027e-05, 7.300104279490235e-11, 7.379239417132425e-07, 4.656300076387543e-06, 8.544072682973337e-05, 1.0041273942220909e-13, 2.091897722280373e-07, 1.7251737537876311e-15, 2.6387129189841717e-15, 1.3182316488779643e-19, 1.8053793682026272e-15, 9.791865864686584e-12, 0.0010212558196966352, 0.00012028579897619134
1.8324187326617549e-22, 7.058276981546136e-09, 1.0657998251350015e-10, 1.026127227320163e-05, 6.5605917248368685e-21, 2.4382791466794607e-05, 7.648855953016133e-11, 7.379346947559967e-07, 4.656367925254202e-06, 8.951819540510555e-05, 1.1023063570940232e-13, 2.0919010402088904e-07, 1.7567666845819482e-15, 2.8155438151568383e-15, 1.3813564615712988e-19, 1.805453756463895e-15, 9.791901067275174e-12, 0.0010212521482085128, 0.0001243634120101871
1.7802103068136815e-22, 7.058474615724252e-09, 1.065829666167213e-10, 1.0261413256368872e-05, 6.873953980709305e-21, 2.4382639858989484e-05, 8.014243753999599e-11, 7.379455204821879e-07, 4.656436237601308e-06, 9.378982239429537e-05, 1.2100755054269645e-13, 2.0919039292977592e-07, 1.7880191261703935e-15, 3.002654338260947e-15, 1.4474910282373077e-19, 1.805530689566785e-15, 9.791931606710504e-12, 0.0010212489630898672, 0.00012863518365838146
1.7285066694072958e-22, 7.058680305854018e-09, 1.0658607268354393e-10, 1.0261554122889174e-05, 7.202265797348696e-21, 2.4382487289171383e-05, 8.397058071972617e-11, 7.379564062027832e-07, 4.656504923709889e-06, 9.8264852946515e-05, 1.3283706600451234e-13, 2.0919065270621387e-07, 1.8189042221044707e-15, 3.2005472520413046e-15, 1.516779776370418e-19, 1.8056098192011787e-15, 9.791955069090544e-12, 0.0010212465160881073, 0.00013311035892935025
1.6774781217069693e-22, 7.058896703583716e-09, 1.0658934014080113e-10, 1.026169469722843e-05, 7.546216066480373e-21, 2.4382333956048085e-05, 8.79813699033219e-11, 7.37967335293435e-07, 4.656573889888443e-06, 0.00010295297244532922, 1.4582205856228483e-13, 2.0919087743508796e-07, 1.849391596306006e-15, 3.4097375332200305e-15, 1.5894439757905232e-19, 1.8056918102888706e-15, 9.791974621334678e-12, 0.0010212444769017353, 0.00013779862303971182
1.6271357552665112e-22, 7.059121471590551e-09, 1.065927342105187e-10, 1.0261834830892984e-05, 7.906586604497705e-21, 2.4382180040869615e-05, 9.218345965109186e-11, 7.379782957482176e-07, 4.6566430412438745e-06, 0.00010786432741584966, 1.600752419773509e-13, 2.0919108129754384e-07, 1.879463206276671e-15, 3.6307817195228566e-15, 1.6655003227465706e-19, 1.8057759979596084e-15, 9.791992552000248e-12, 0.0010212426068438197, 0.00014271012237496508
1.577474855532677e-22, 7.059355912067754e-09, 1.0659627433914129e-10, 1.0261974326704684e-05, 8.284136577701459e-21, 2.4382025773689814e-05, 9.65859937755412e-11, 7.37989268380841e-07, 4.6567122822248365e-06, 0.00011300954755914404, 1.757204579182888e-13, 2.091912339194595e-07, 1.909091712026867e-15, 3.864239960824112e-15, 1.7451814546072067e-19, 1.8058626979436025e-15, 9.792003474205971e-12, 0.0010212414677284308, 0.00014785548644839235
1.5286706812213672e-22, 7.059601569055689e-09, 1.0659998377858747e-10, 1.0262113022607601e-05, 8.679675442068116e-21, 2.4381871353211755e-05, 1.0119861832782539e-10, 7.380002404960148e-07, 4.65678151280436e-06, 0.00011839976867290826, 1.9289376605042787e-13, 2.091913379737523e-07, 1.9382544415223752e-15, 4.11070164174549e-15, 1.8287455106814342e-19, 1.805952261827477e-15, 9.792002090367265e-12, 0.0010212416120537137, 0.0001532458509055527
1.480730642972044e-22, 7.05985601804685e-09, 1.0660382583576251e-10, 1.0262250780817464e-05, 9.094098936788032e-21, 2.4381716961279536e-05, 1.0603124237948634e-10, 7.380111940680243e-07, 4.6568506365951e-06, 0.00012404665676242347, 2.1174413651971964e-13, 2.0919141485597942e-07, 1.9669376853212936e-15, 4.370797380381477e-15, 1.9162109244003547e-19, 1.8060440195340125e-15, 9.79200376462808e-12, 0.0010212414374393187, 0.0001588928816241515
1.4336481581564544e-22, 7.060121979732351e-09, 1.066078419388383e-10, 1.026238740899604e-05, 9.528264184666845e-21, 2.4381562831716555e-05, 1.1109448699222185e-10, 7.380221155211589e-07, 4.65691955057179e-06, 0.0001299624333663317, 2.324355478075756e-13, 2.0919143677979537e-07, 1.9951166761704717e-15, 4.645157474419633e-15, 2.0078419336146344e-19, 1.806138653423546e-15, 9.791998362871518e-12, 0.001021242000807227, 0.00016480879996144267
1.3874291726750044e-22, 7.060397155495809e-09, 1.0661199707379819e-10, 1.0262522762457938e-05, 9.983134271964601e-21, 2.438140915913907e-05, 1.1639928329289981e-10, 7.380329884101937e-07, 4.656988156552129e-06, 0.00013615990190440672, 2.551475928014407e-13, 2.0919141319602105e-07, 2.022778375531312e-15, 4.934461978686175e-15, 2.1038417349463973e-19, 1.806235501064707e-15, 9.79198152513117e-12, 0.0010212437568774971, 0.0001710064092038062
1.3420758360349937e-22, 7.060684252447137e-09, 1.0661633216231348e-10, 1.0262656689196832e-05, 1.0459713595403678e-20, 2.4381256142867305e-05, 1.2195723648494285e-10, 7.380437969131971e-07, 4.657056354455211e-06, 0.0001426524754411521, 2.8007772163162185e-13, 2.0919134617586722e-07, 2.04991103231509e-15, 5.239420959630446e-15, 2.204527549110821e-19, 1.8063352576489734e-15, 9.791956146150377e-12, 0.0010212464037567626, 0.00017749912227574095
1.2975821123257543e-22, 7.060982357647707e-09, 1.0662083356947342e-10, 1.0262789021936028e-05, 1.0958970049025054e-20, 2.438110400266478e-05, 1.277803925756463e-10, 7.380545238822485e-07, 4.657124045335413e-06, 0.00014945420572236043, 3.0744241311199196e-13, 2.0919121967202118e-07, 2.076491506508819e-15, 5.5607420667147416e-15, 2.3098980569352575e-19, 1.8064376173947895e-15, 9.791906648120802e-12, 0.001021251566151229, 0.0001843009907682433
1.2541331362624596e-22, 7.061291741901245e-09, 1.0662550520492544e-10, 1.0262919625294458e-05, 1.1482069043348167e-20, 2.438095292757552e-05, 1.338814320024843e-10, 7.38065154860693e-07, 4.657191131350152e-06, 0.00015657981353833463, 3.374794171317293e-13, 2.0919104158466703e-07, 2.1025209833998007e-15, 5.899223970176845e-15, 2.4202996569540664e-19, 1.8065426127530826e-15, 9.791858514763718e-12, 0.001021256586267301, 0.00019142673534939235
1.21154836041773e-22, 7.061613975435571e-09, 1.0663037113191478e-10, 1.0263048347025793e-05, 1.2030102363029846e-20, 2.4380803122985142e-05, 1.4027365408163613e-10, 7.380756763062747e-07, 4.6572575136968945e-06, 0.00016404472063126968, 3.704497391657704e-13, 2.091908024960755e-07, 2.127983480615804e-15, 6.255650915060597e-15, 2.5359627478669743e-19, 1.806650637526557e-15, 9.791799713026913e-12, 0.0010212627191195608, 0.0001988917776229597
1.169830084536808e-22, 7.061948053599999e-09, 1.0663541566929227e-10, 1.0263175046399754e-05, 1.260423943901146e-20, 2.4380654786854403e-05, 1.4697091893279843e-10, 7.380860698839579e-07, 4.6573231005114205e-06, 0.0001718650830425056, 4.0663967265478114e-13, 2.0919049339773406e-07, 2.1528683821805955e-15, 6.630851307227439e-15, 2.657261012122374e-19, 1.806761373635771e-15, 9.791727578253785e-12, 0.0010212702426698188, 0.00020671227350398967
1.129332048286366e-22, 7.062295810931129e-09, 1.0664066682897057e-10, 1.0263299609796636e-05, 1.3205782281913089e-20, 2.438050808737354e-05, 1.5398787881243238e-10, 7.380963233073834e-07, 4.657387796640993e-06, 0.00018005782606147998, 4.4636382435892817e-13, 2.0919013183292358e-07, 2.177177085100602e-15, 7.0257237879735546e-15, 2.784221439128857e-19, 1.806875255599696e-15, 9.791649807218115e-12, 0.0010212783541981142, 0.00021490514818358334
1.089703820038634e-22, 7.062656181934298e-09, 1.0664610828964977e-10, 1.0263421899201666e-05, 1.3836011583889088e-20, 2.4380363220328028e-05, 1.6133975436604028e-10, 7.381064209271515e-07, 4.657451512298821e-06, 0.00018864068090711214, 4.899671561747145e-13, 2.0918970277078038e-07, 2.2009011505476664e-15, 7.441172991170142e-15, 2.9172354224533173e-19, 1.80699197755748e-15, 9.79155703460897e-12, 0.0010212880305608468, 0.00022348813275855728
1.0511185692761161e-22, 7.063030900180371e-09, 1.0665176653751138e-10, 1.0263541793908416e-05, 1.4496279861330754e-20, 2.4380220361397858e-05, 1.6904261203747175e-10, 7.38116348374456e-07, 4.657514159179138e-06, 0.00019763222305962093, 5.378286714578021e-13, 2.091892032787202e-07, 2.224035515287073e-15, 7.87815027739302e-15, 3.0565884211488534e-19, 1.8071119584194623e-15, 9.791443716629037e-12, 0.0010212998500942988, 0.0002324798026052506
1.0134039544196653e-22, 7.063420617548686e-09, 1.066576514184894e-10, 1.0263659196732597e-05, 1.518802449167059e-20, 2.4380079663363702e-05, 1.7711321136021195e-10, 7.381260933569221e-07, 4.6575756513028405e-06, 0.00020705191245546476, 5.903641637651765e-13, 2.0918864697874413e-07, 2.2465788542289474e-15, 8.337658453429903e-15, 3.202736706446588e-19, 1.807235317009785e-15, 9.791315721220517e-12, 0.0010213132008732194, 0.00024189961758053048
9.76735223631086e-23, 7.0638243065771544e-09, 1.066637469931424e-10, 1.026377397382815e-05, 1.5912738767467962e-20, 2.437994131675828e-05, 1.855691016750338e-10, 7.381356431953934e-07, 4.657635907441819e-06, 0.00021692013566262607, 6.480299904974045e-13, 2.0918800152611001e-07, 2.268529680411207e-15, 8.82074128748226e-15, 3.355696848164732e-19, 1.80736176339179e-15, 9.791170058099148e-12, 0.001021328394937652, 0.0002517679641369975
9.411105642405217e-23, 7.064244071314541e-09, 1.0667008557061599e-10, 1.0263886051756932e-05, 1.6671991330561672e-20, 2.4379805447219038e-05, 1.9442878458491845e-10, 7.381449834232105e-07, 4.657694847570384e-06, 0.00022725824990392499, 7.113274801345119e-13, 2.091872946287297e-07, 2.2898885865437165e-15, 9.328493964668794e-15, 3.5159458922336784e-19, 1.807491798116809e-15, 9.79100798179519e-12, 0.001021345301586251, 0.00026210619944354004
9.065365642534222e-23, 7.064680185193793e-09, 1.0667667089113756e-10, 1.0263995324973984e-05, 1.746748303320279e-20, 2.437967221319959e-05, 2.0371154004214462e-10, 7.381541043756636e-07, 4.657752394628973e-06, 0.00023808862937108678, 7.808065646169393e-13, 2.0918651150483156e-07, 2.310663114736383e-15, 9.86208674809714e-15, 3.6838428156616963e-19, 1.807625481581317e-15, 9.790828153268369e-12, 0.001021364060675685, 0.00027293669760672043
8.728349865417467e-23, 7.065133435820843e-09, 1.0668351490386496e-10, 1.0264101720596664e-05, 1.8300883308710327e-20, 2.437954173865299e-05, 2.1343760703857157e-10, 7.381629916307682e-07, 4.657808477892369e-06, 0.000249434713582034, 8.570710227348565e-13, 2.0918566241834144e-07, 2.3308502402303915e-15, 1.0422696055561171e-14, 3.859924318608812e-19, 1.8077629685537315e-15, 9.790629820320295e-12, 0.0010213847508814152, 0.0002842828980930276
8.401797892794227e-23, 7.0656032280224335e-09, 1.0669060884734788e-10, 1.0264205132591118e-05, 1.9174027849593734e-20, 2.437941417986697e-05, 2.2362818049324795e-10, 7.381716361066393e-07, 4.65786302584101e-06, 0.0002613210581746089, 9.407835752198029e-13, 2.091847219563087e-07, 2.350456833915381e-15, 1.1011591379175455e-14, 4.0442179857738327e-19, 1.807904076681676e-15, 9.790410156294744e-12, 0.0010214076673356223, 0.0002961693564567929
8.083963573809299e-23, 7.066092874531393e-09, 1.0669800235196132e-10, 1.0264305500640753e-05, 2.0088737689045782e-20, 2.437928964211563e-05, 2.3430557273437254e-10, 7.381800270309337e-07, 4.657915972924143e-06, 0.00027377338797089255, 1.032672127150346e-12, 2.0918370026497679e-07, 2.3694814118690684e-15, 1.1630057462478845e-14, 4.2372841262197385e-19, 1.8080496487430688e-15, 9.790158781607778e-12, 0.0010214338932670263, 0.00030862179748355166
7.776639837845118e-23, 7.0666004653388424e-09, 1.0670566702258393e-10, 1.0264402771061066e-05, 2.1047103027007792e-20, 2.4379168226749552e-05, 2.454929694488352e-10, 7.381881553352675e-07, 4.657967255568699e-06, 0.0002868186526903496, 1.1335348595132339e-12, 2.0918261018976917e-07, 2.3879396656192917e-15, 1.2279519087956101e-14, 4.439563930097742e-19, 1.8081991479901475e-15, 9.789897036920337e-12, 0.0010214612025322952, 0.0003216671708638686
7.478074519444304e-23, 7.067128161491356e-09, 1.0671363529434807e-10, 1.0264496858215465e-05, 2.2051182329410834e-20, 2.4379050061005435e-05, 2.5721496421853655e-10, 7.381960087050985e-07, 4.658016815185241e-06, 0.00030048508531263274, 1.2442493189157571e-12, 2.0918142628893118e-07, 2.405836696031336e-15, 1.2961413544543708e-14, 4.651491918355415e-19, 1.8083530995447935e-15, 9.789612540406584e-12, 0.0010214908872772076, 0.0003353337095181116
7.190001015953967e-23, 7.067678138452209e-09, 1.0672193993949102e-10, 1.0264587727635963e-05, 2.3103130781421336e-20, 2.4378935218599875e-05, 2.6949704344303724e-10, 7.382035809824325e-07, 4.6580645936086695e-06, 0.0003148022630969212, 1.3657774736171667e-12, 2.091801686431503e-07, 2.4231777059617316e-15, 1.367724193628467e-14, 4.873755771982963e-19, 1.8085120772749414e-15, 9.789306192765874e-12, 0.0010215228539270562, 0.0003496509906984053
6.910639146107158e-23, 7.0682487640193175e-09, 1.0673055639348925e-10, 1.0264675319961382e-05, 2.4205161084632748e-20, 2.437882379939013e-05, 2.8236605909245497e-10, 7.382108620414145e-07, 4.658110538506583e-06, 0.00032980117166885855, 1.4991760036008784e-12, 2.0917882595698274e-07, 2.4399656978950553e-15, 1.442855718379156e-14, 5.1063681876651e-19, 1.8086755923812824e-15, 9.788959970055374e-12, 0.001021558983854281, 0.00036465
