
'cl2' , 'hocl', 'cl2o', 'cl_', 'cl3_', 'ocl_', 'br2', 'hobr', 'br2o', 'br_', 'br3_', 'obr_', 'brcl', 'br2cl_', 'brcl2_', 'brocl', 'hp', 'oh_', 'nap'
5.6104315092685685e-22, 1.428791335262435e-09, 2.157474916246277e-11, 2.9861941717991186e-05, 6.574884744592173e-22, 4.805662932455632e-06, 6.794546627829109e-12, 1.98471715199635e-06, 1.2523565229093943e-05, 1.4788628164893311e-05, 1.6177750165693366e-15, 2.8110108780080126e-06, 3.0532665414783487e-16, 8.07606916868213e-17, 1.366035821567852e-20, 9.839895585201813e-16, 1.0072913245059225e-11, 0.0009927614540813216, 7.930057656113365e-05
5.437676765740072e-22, 1.425426993070795e-09, 2.1523947595369005e-11, 2.9861971499544234e-05, 7.484817435793986e-22, 4.805608154435167e-06, 7.771202080970607e-12, 1.9847172647083455e-06, 1.2523565940306619e-05, 1.6914668221062218e-05, 2.1163179216332904e-15, 2.8110666096323533e-06, 3.384675226512306e-16, 1.0246278987260733e-16, 1.5581922500894566e-20, 9.816725875697473e-16, 1.0049308280584176e-11, 0.000995093365711604, 8.142664737658458e-05
5.269117837542164e-22, 1.4226992535330501e-09, 2.1482758728349043e-11, 2.9861979305015706e-05, 8.438109533824539e-22, 4.805554446275894e-06, 8.79434492086257e-12, 1.9847173220985038e-06, 1.252356630243852e-05, 1.9141964668990466e-05, 2.7103083417120206e-15, 2.8111213224643533e-06, 3.711627971526916e-16, 1.272217187643698e-16, 1.7594911036741373e-20, 9.797940195227718e-16, 1.0030186704197067e-11, 0.0009969904145269363, 8.365395265439735e-05
5.104356552910721e-22, 1.4204440067265615e-09, 2.144870450157109e-11, 2.986196603545014e-05, 9.436803642908968e-22, 4.8055012800385616e-06, 9.86618603086095e-12, 1.9847173363384375e-06, 1.2523566392292495e-05, 2.14753369605332e-05, 3.411280714288191e-15, 2.8111755455098922e-06, 4.0338635237845335e-16, 1.5518739075651873e-16, 1.970366499533412e-20, 9.782408372079561e-16, 1.0014392647396348e-11, 0.0009985628037662284, 8.59873127497056e-05
4.943153491320712e-22, 1.4185490433083025e-09, 2.1420090553955378e-11, 2.9861932439305653e-05, 1.0483044660141925e-21, 4.805448310307209e-06, 1.098904162350615e-11, 1.984717315631546e-06, 1.2523566261632001e-05, 2.3919834224861854e-05, 4.231999775681858e-15, 2.8112296257236737e-06, 4.351139033309425e-16, 1.8651386704581214e-16, 2.1912732323603302e-20, 9.769357656940337e-16, 1.0001135719847427e-11, 0.0009998864409123882, 8.843177754248127e-05
4.785366040587168e-22, 1.416935044044796e-09, 2.1395719165076424e-11, 2.986187919276691e-05, 1.1579082795592786e-21, 4.805395310948889e-06, 1.2165338230987996e-11, 1.984717265660055e-06, 1.2523565946311898e-05, 2.6480746117145607e-05, 5.186585523937331e-15, 2.811283791120667e-06, 4.663230194004661e-16, 2.2135959346295727e-16, 2.4226877481240268e-20, 9.758241803757828e-16, 9.989857133144973e-12, 0.001001015316507518, 9.099263736653281e-05
4.630911956498782e-22, 1.4155443551884356e-09, 2.1374719763345372e-11, 2.986180694626943e-05, 1.2727277491893013e-21, 4.805342136950118e-06, 1.339761794842144e-11, 1.984717190439063e-06, 1.2523565471667445e-05, 2.9163614221409836e-05, 6.2906506053934724e-15, 2.811338188865956e-06, 4.969931387855842e-16, 2.598876625625463e-16, 2.665109169985794e-20, 9.748663769350437e-16, 9.980150655369504e-12, 0.0010019888822639983, 9.367543445889536e-05
4.479746975946903e-22, 1.4143340671881887e-09, 2.135644441454165e-11, 2.9861716351831827e-05, 1.3930101951152008e-21, 4.805288700372603e-06, 1.4688543935521662e-11, 1.9847170928427804e-06, 1.2523564855834897e-05, 3.1974244017762135e-05, 7.561451348092006e-15, 2.811392909275954e-06, 5.271055776378712e-16, 3.0226610233244825e-16, 2.9190603763687207e-20, 9.740328048738815e-16, 9.971713871010062e-12, 0.0010028366366460005, 9.648597495439271e-05
4.331850564943798e-22, 1.4132715875075163e-09, 2.1340400971363508e-11, 2.9861608078922377e-05, 1.5190148122831245e-21, 4.805234954617942e-06, 1.6040906185509476e-11, 1.9847169749408196e-06, 1.2523564111873525e-05, 3.4918717432210306e-05, 9.018053784947662e-15, 2.8114480015285306e-06, 5.566435312876819e-16, 3.486681917821881e-16, 3.185089132194091e-20, 9.733010186601565e-16, 9.964317004989983e-12, 0.0010035810778593402, 9.943034145132896e-05
4.187216579148942e-22, 1.412331718372966e-09, 2.1326208947431788e-11, 2.9861482823176775e-05, 1.6510132077936453e-21, 4.8051808837689776e-06, 1.7457627571983297e-11, 1.9847168382198424e-06, 1.252356324916416e-05, 3.800340599195375e-05, 1.0681516141095393e-14, 2.811503484307268e-06, 5.85592066402109e-16, 3.9927280358438306e-16, 3.463769275128506e-20, 9.726536652702405e-16, 9.957782344701381e-12, 0.0010042396643988793, 0.00010251490617550551
4.045847001746326e-22, 1.4114946745918448e-09, 2.1313569586336848e-11, 2.98613413104899e-05, 1.789289973228763e-21, 4.8051264951353745e-06, 1.8941770185788073e-11, 1.9847166837335495e-06, 1.252356227435564e-05, 4.12349846121194e-05, 1.2575089404177759e-14, 2.8115593532483155e-06, 6.139381037412607e-16, 4.542647738746607e-16, 3.7557019588336e-20, 9.72077119126557e-16, 9.951970282149887e-12, 0.0010048261516552416, 0.00010574634477105219
3.9077476731262095e-22, 1.4107447065487487e-09, 2.1302245068886115e-11, 2.9861184298026253e-05, 1.9341432902136422e-21, 4.805071813880284e-06, 2.049654197490459e-11, 1.9847165122065257e-06, 1.252356119202012e-05, 4.462044604223301e-05, 1.4724437754771993e-14, 2.811615586311212e-06, 6.416703916511554e-16, 5.138352992635975e-16, 4.061516955730382e-20, 9.715605338017105e-16, 9.946769617831372e-12, 0.0010053515245867567, 0.00010913165074791937
3.772925347293796e-22, 1.4100691232322009e-09, 2.1292043760806214e-11, 2.9861012573129943e-05, 2.0858855687291764e-21, 4.805016879032575e-06, 2.2125303701263827e-11, 1.9847163241075903e-06, 1.2523560005115834e-05, 4.8167116002724145e-05, 1.7157880808097256e-14, 2.8116721477665928e-06, 6.687794707202301e-16, 5.781823610810267e-16, 4.3818740218173505e-20, 9.710951692099982e-16, 9.942090681650677e-12, 0.0010058246620558594, 0.00011267815061729848
3.6413856553138716e-22, 1.409457585949723e-09, 2.128280954784082e-11, 2.986082695078888e-05, 2.2448441184092773e-21, 4.804961740445192e-06, 2.383157622919066e-11, 1.9847161197024977e-06, 1.2523558715319722e-05, 5.188266904355784e-05, 1.9906659809041702e-14, 2.811728991240767e-06, 6.952576302076607e-16, 6.475111768565206e-16, 4.7174643263428313e-20, 9.706739052128837e-16, 9.937860360029858e-12, 0.0010062528187878416, 0.00011639351974772649
3.513131703349362e-22, 1.4089015890744788e-09, 2.127441399502462e-11, 2.9860628270106914e-05, 2.411361853521005e-21, 4.8049064564126135e-06, 2.5619048160980767e-11, 1.984715899092295e-06, 1.252355732326932e-05, 5.577514515886055e-05, 2.30052301321138e-14, 2.811786062102304e-06, 7.21098856967449e-16, 7.220346790416383e-16, 5.0690119492749835e-20, 9.702908840267057e-16, 9.934018440083398e-12, 0.0010066419808171857, 0.00012028579897619134
3.388163123709426e-22, 1.4083940724661175e-09, 2.1266750494238376e-11, 2.986041739010339e-05, 2.5857980326382688e-21, 4.804851091759072e-06, 2.7491583835916457e-11, 1.984715662241594e-06, 1.2523555828741396e-05, 5.985296719316684e-05, 2.6491582667946822e-14, 2.8118432993794623e-06, 7.462987776633293e-16, 8.019740209976661e-16, 5.437275449665747e-20, 9.699412433098907e-16, 9.930514881018615e-12, 0.0010069971315499662, 0.0001243634120101871
3.266475455216162e-22, 1.4079291281753584e-09, 2.1259729835447932e-11, 2.9860195185085768e-05, 2.7685290342486942e-21, 4.804795716270338e-06, 2.94532317098503e-11, 1.984715408999691e-06, 1.2523554230784995e-05, 6.412495907670305e-05, 3.0407596930470725e-14, 2.811900637335096e-06, 7.708545951097756e-16, 8.875591103071615e-16, 5.823049508286044e-20, 9.696209141801238e-16, 9.927307749447164e-12, 0.001007322453618594, 0.00012863518365838146
3.148059766315528e-22, 1.407501775704183e-09, 2.1253276813133175e-11, 2.985996253977919e-05, 2.959949169711175e-21, 4.804740403382307e-06, 3.150823313333108e-11, 1.98471513911628e-06, 1.252355252782068e-05, 6.860036492898619e-05, 3.4799428996012014e-14, 2.8119580067856534e-06, 7.947650195906785e-16, 9.790291695172887e-16, 6.227166647815871e-20, 9.693264664433095e-16, 9.924361637425333e-12, 0.0010076214839138298, 0.00013311035892935025
3.032902459503004e-22, 1.4071077878178494e-09, 2.1247327596049527e-11, 2.9859720344356433e-05, 3.1604715351255792e-21, 4.80468522906698e-06, 3.366103154713725e-11, 1.9847148522533187e-06, 1.2523550717715392e-05, 7.328886907191698e-05, 3.971793768978515e-14, 2.8120153362235765e-06, 8.180301960054491e-16, 1.0766333244862026e-15, 6.650499034291989e-20, 9.690549886358206e-16, 9.921646436426407e-12, 0.0010078972339999867, 0.00013779862303971182
2.920985212004952e-22, 1.406743554114423e-09, 2.1241827667127775e-11, 2.9859469489486394e-05, 3.37052890380736e-21, 4.804630270874193e-06, 3.5916282115005515e-11, 1.9847145479939412e-06, 1.2523548797838716e-05, 7.820061699555628e-05, 4.5219152769155535e-14, 2.812072552784709e-06, 8.406516276761028e-16, 1.1806312205804722e-15, 7.093960363668782e-20, 9.688039940689782e-16, 9.919136377142932e-12, 0.00100815228461254, 0.00014271012237496508
2.8122850195819663e-22, 1.4064059731305256e-09, 2.1236730194270955e-11, 2.9859210861493617e-05, 3.5905746611753794e-21, 4.804575607099995e-06, 3.82788618143071e-11, 1.9847142258491315e-06, 1.2523546765104958e-05, 8.334623732186122e-05, 5.136478921957536e-14, 2.812129583089787e-06, 8.626320976204826e-16, 1.2912936670588939e-15, 7.558507837392201e-20, 9.685713465253902e-16, 9.916809270172351e-12, 0.0010083888605257206, 0.00014785548644839235
2.7067743181397935e-22, 1.406092366250558e-09, 2.1231994730383415e-11, 2.985894533770573e-05, 3.8210837839765545e-21, 4.8045213160609425e-06, 4.0753880006428775e-11, 1.984713885262575e-06, 1.2523544616003796e-05, 8.873686481381973e-05, 5.822281218137947e-14, 2.812186353980648e-06, 8.839755880597022e-16, 1.4089033100759033e-15, 8.045144231157909e-20, 9.68355200970498e-16, 9.914645900170402e-12, 0.0010086088903919536, 0.0001532458509055527
2.604421163927042e-22, 1.4058004084443704e-09, 2.1227586167510006e-11, 2.985867378204538e-05, 4.062553865879119e-21, 4.8044674754595435e-06, 4.334668950968807e-11, 1.9847135256143454e-06, 1.2523542346623481e-05, 9.43841644797089e-05, 6.586805746723718e-14, 2.812242793166009e-06, 9.046871988830887e-16, 1.5337553348443364e-15, 8.554920061290955e-20, 9.681539558533438e-16, 9.912629538428316e-12, 0.001008814054962205, 0.0001588928816241515
2.5051894571433526e-22, 1.4055280721156893e-09, 2.122347388894691e-11, 2.9858397040919196e-05, 4.315506191579667e-21, 4.804414161830211e-06, 4.606289819869964e-11, 1.98471314622324e-06, 1.2523539952665594e-05, 0.00010030035682460278, 7.438291311474336e-14, 2.812298829787386e-06, 9.247730657435932e-16, 1.6661581976112643e-15, 9.088935853302667e-20, 9.679662144360567e-16, 9.910745547691756e-12, 0.001009005826239685, 0.00016480879996144267
2.4090391969633373e-22, 1.405273581255082e-09, 2.1219631076951726e-11, 2.9858115939437813e-05, 4.580486861677037e-21, 4.804361450057546e-06, 4.89083811552855e-11, 1.984712746348467e-06, 1.2523537429455785e-05, 0.00010649824430371408, 8.385806795065133e-14, 2.8123543949133945e-06, 9.442402784025487e-16, 1.806434388220521e-15, 9.648344517417074e-20, 9.6779075321979e-16, 9.908981059449651e-12, 0.001009185499498311, 0.0001710064092038062
2.3159267586547877e-22, 1.4050353737580955e-09, 2.1216034143747224e-11, 2.98578312779917e-05, 4.8580679706876835e-21, 4.804309412961208e-06, 5.188929339722161e-11, 1.9847123251904917e-06, 1.2523534771948965e-05, 0.0001129912390347964, 9.439333372721429e-14, 2.8124094219682507e-06, 9.63096799886032e-16, 1.954921224161435e-15, 1.0234353836194468e-19, 9.676264959936105e-16, 9.907324708634103e-12, 0.0010093542196396503, 0.00017749912227574095
2.225805184771579e-22, 1.404812070263195e-09, 2.1212662260974245e-11, 2.9857543829202424e-05, 5.148848840685411e-21, 4.804258120942059e-06, 5.501208321239043e-11, 1.984711881891308e-06, 1.2523531974731105e-05, 0.0001197933918295552, 1.0609854803207331e-13, 2.8124638470994374e-06, 9.813513869564936e-16, 2.111971677131822e-15, 1.0848229069448723e-19, 9.674724923733011e-16, 9.905766414130229e-12, 0.0010095130030257275, 0.0001843009907682433
2.1386244845664417e-22, 1.404602448233345e-09, 2.1209496968323526e-11, 2.9857254335260093e-05, 5.453457313179227e-21, 4.8042076416863785e-06, 5.828350612724269e-11, 1.9847114155342595e-06, 1.252352903201813e-05, 0.00012691942260688207, 1.190945658766887e-13, 2.81251760948849e-06, 9.990135123456637e-16, 2.2779552332772754e-15, 1.1491295681931085e-19, 9.673278999512388e-16, 9.904297196114066e-12, 0.0010096627556696787, 0.00019142673534939235
2.0543319362078905e-22, 1.4044054202832634e-09, 2.1206521846277258e-11, 2.985696350564582e-05, 5.7725511019645655e-21, 4.804158039924034e-06, 6.171063953984812e-11, 1.984710925143324e-06, 1.252352593765133e-05, 0.0001343847522537232, 1.3351434864050205e-13, 2.8125706516082623e-06, 1.0160932891364615e-15, 2.4532587884029166e-15, 1.2164942199825096e-19, 9.671919693700258e-16, 9.902909023191395e-12, 0.001009804288475359, 0.0001988917776229597
1.972872387910925e-22, 1.4042200159664132e-09, 2.120372224109286e-11, 2.9856672015238582e-05, 6.106819209811846e-21, 4.80410937723778e-06, 6.530089804929014e-11, 1.9847104096821167e-06, 1.2523522685091106e-05, 0.0001422055360025352, 1.4950415989566488e-13, 2.812622919430049e-06, 1.0326013976256137e-15, 2.6382875795913947e-15, 1.2870623201840906e-19, 9.670640317786936e-16, 9.901594683795932e-12, 0.0010099383300717318, 0.00020671227350398967
1.8941885545995752e-22, 1.4040453663980937e-09, 2.12010850326112e-11, 2.9856380502798872e-05, 6.456983411998459e-21, 4.8040617119206494e-06, 6.906204951467064e-11, 1.984709868052499e-06, 1.2523519267408229e-05, 0.00015039869839756845, 1.6722487856747471e-13, 2.812674362583471e-06, 1.0485490149448086e-15, 2.8334661547999656e-15, 1.3609862451288888e-19, 9.669434882419423e-16, 9.900347677462764e-12, 0.0010100655376744077, 0.00021490514818358334
1.8182213072817273e-22, 1.4038806912166645e-09, 2.119859843737162e-11, 2.9856089569810356e-05, 6.823799809824844e-21, 4.804015098878626e-06, 7.30022318785976e-11, 1.984709299092873e-06, 1.2523515677272971e-05, 0.00015898196992566579, 1.8685344090685412e-13, 2.812724934472057e-06, 1.0639477476663817e-15, 3.039239382148327e-15, 1.4384256176202725e-19, 9.668298007595074e-16, 9.899162122467648e-12, 0.0010101865063209224, 0.00022348813275855728
1.7449099532025975e-22, 1.4037252874825966e-09, 2.1196251840987216e-11, 2.9855799779670975e-05, 7.208060457407251e-21, 4.8039695895752715e-06, 7.712997079168789e-11, 1.9847087015762424e-06, 1.2523511906943044e-05, 0.00016797392539084858, 2.085844238719668e-13, 2.8127745923475636e-06, 1.0788095675716265e-15, 3.256073500750294e-15, 1.5195476503527033e-19, 9.667224846199848e-16, 9.898032677016612e-12, 0.0010103017767581388, 0.0002324798026052506
1.6741925048894413e-22, 1.403578520191522e-09, 2.119403565489198e-11, 2.985551165720458e-05, 7.61059506519052e-21, 4.8039252320159114e-06, 8.145419807638325e-11, 1.984708074207908e-06, 1.2523507948248845e-05, 0.0001773940241158021, 2.326317837464125e-13, 2.81282329734609e-06, 1.0931467507143347e-15, 3.4844572150835253e-15, 1.604527505594838e-19, 9.666211018660512e-16, 9.896954471709128e-12, 0.001010411842207159, 0.00024189961758053048
1.6060059369242373e-22, 1.4034398141382906e-09, 2.119194119348819e-11, 2.9855225688476623e-05, 8.032272783783328e-21, 4.803882070767964e-06, 8.598427107020297e-11, 1.9847074156230378e-06, 1.252350379257833e-05, 0.0001872626520572319, 2.592307651716125e-13, 2.8128710144888666e-06, 1.106971819871398e-15, 3.724902835033593e-15, 1.693548671762142e-19, 9.665252556900437e-16, 9.89592305142223e-12, 0.0010105171541893519, 0.0002517679641369975
1.5402864294890846e-22, 1.4033086469163604e-09, 2.1189960568437033e-11, 2.9854942320889104e-05, 8.474004071886318e-21, 4.803840147014571e-06, 9.072999289045948e-11, 1.9847067243838716e-06, 1.2523499430859184e-05, 0.0001976011659263016, 2.8863999725315606e-13, 2.8129177126509813e-06, 1.1202974904338971e-15, 3.977947463891649e-15, 1.786803357798039e-19, 9.664345856112899e-16, 9.894934325104527e-12, 0.0010106181275634047, 0.00026210619944354004
1.4769695979370515e-22, 1.4031845428758384e-09, 2.1188086597425142e-11, 2.9854661963525518e-05, 8.936742652254035e-21, 4.80379949863841e-06, 9.570163366451302e-11, 1.984705998976728e-06, 1.252349485354011e-05, 0.0002084319394096531, 3.2114379502767886e-13, 2.8129633645009756e-06, 1.1331366197587627e-15, 4.244154236729606e-15, 1.8844929060814575e-19, 9.66348763313546e-16, 9.893984522234693e-12, 0.0010107151448970897, 0.00027293669760672043
1.4159907080418107e-22, 1.4030670678936977e-09, 2.1186312725194827e-11, 2.9854384987725983e-05, 9.421487559817251e-21, 4.803760160332768e-06, 1.0090995277169532e-10, 1.9847052378087823e-06, 1.2523490050570361e-05, 0.0002197784115910459, 3.5705468636219485e-13, 2.8130079464145585e-06, 1.1455021599705632e-15, 4.524113611721689e-15, 1.9868282248369917e-19, 9.662674890416777e-16, 9.893070154923293e-12, 0.0010108085602752441, 0.0002842828980930276
1.3572848767488722e-22, 1.4029558248348679e-09, 2.1184632955006522e-11, 2.9854111727861262e-05, 9.92928528627011e-21, 4.80372216373688e-06, 1.0636622214528637e-10, 1.984704439204573e-06, 1.252348501137781e-05, 0.00023166513767848137, 3.967161863178253e-13, 2.813051438365414e-06, 1.1574071141761558e-15, 4.818444717128298e-15, 2.0940302408818966e-19, 9.66190488474006e-16, 9.892187984797755e-12, 0.001010898702629583, 0.0002961693564567929
1.3007872582820462e-22, 1.40285044960294e-09, 2.1183041789004404e-11, 2.9853842482282278e-05, 1.0461232025636141e-20, 4.803685537592229e-06, 1.1208225068520289e-10, 1.9847036014022742e-06, 1.2523479724845294e-05, 0.00024411784214658152, 4.405058431606755e-13, 2.813093823796104e-06, 1.1688644960323393e-15, 5.127796756807909e-15, 2.2063303737176873e-19, 9.661175100006181e-16, 9.891334993970791e-12, 0.0010109858786600033, 0.00030862179748355166
1.2464332158285417e-22, 1.4027506076956282e-09, 2.1181534176203983e-11, 2.985357751442044e-05, 1.101847602551787e-20, 4.8036503079175515e-06, 1.1807040983448706e-10, 1.984702722549696e-06, 1.2523474179285543e-05, 0.0002571634744092762, 4.888385825637199e-13, 2.8131350894721064e-06, 1.1798872925862762e-15, 5.452850477273052e-15, 2.3239710318557822e-19, 9.660483223491656e-16, 9.890508359490507e-12, 0.0010110703754073905, 0.0003216671708638686
1.1941584790184065e-22, 1.4026559911937603e-09, 2.118010546702578e-11, 2.985331705401295e-05, 1.1602220048960691e-20, 4.803616498199409e-06, 1.2434366037523536e-10, 1.9847018007000757e-06, 1.2523468362414424e-05, 0.00027083026714331946, 5.421703791349869e-13, 2.813175225321754e-06, 1.190488430292394e-15, 5.794319699463145e-15, 2.447206132629508e-19, 9.659827125091215e-16, 9.889705430779997e-12, 0.0010111524625270162, 0.0003353337095181116
1.1438992874987525e-22, 1.4025663161235622e-09, 2.1178751373465786e-11, 2.9853061298430958e-05, 1.2213723952071332e-20, 4.803584129595578e-06, 1.3091558050224673e-10, 1.984700833807517e-06, 1.2523462261322392e-05, 0.0002851477973888828, 6.010022872516034e-13, 2.8132142242647198e-06, 1.2006807440951857e-15, 6.152952918562521e-15, 2.5763016462951323e-19, 9.659204839129734e-16, 9.888923709638987e-12, 0.001011232394305231, 0.0003496509906984053
1.0955925211343236e-22, 1.402481320141188e-09, 2.1177467934131957e-11, 2.985281041408785e-05, 1.2854307382772096e-20, 4.8035532211493265e-06, 1.3780039523544978e-10, 1.9846998197222325e-06, 1.252345586244425e-05, 0.00030014705055947497, 6.65884866301118e-13, 2.8132520820317915e-06, 1.2104769494568107e-15, 6.5295349753553425e-15, 2.7115361657945397e-19, 9.65861454839236e-16, 9.88816083245635e-12, 0.00101131041145453, 0.00036465
